57,8,82,1,0,0,0,0,0,1,0,0,65535
58,16,197,1,0,0,0,0,0,1,0,0,65535
59,96,146,1,0,0,0,0,0,1,0,0,65535
60,128,37,1,0,0,0,0,0,1,0,0,65535
61,0,85,1,0,0,0,0,0,1,0,0,65535
62,1,44,1,0,0,0,0,0,1,0,0,65535
63,6,216,1,0,0,0,0,0,1,0,0,65535
64,8,82,1,0,0,0,0,0,1,0,0,65535
65,16,213,1,0,0,0,0,0,1,0,0,65535
66,0,18,1,0,0,0,0,0,1,0,0,65535
67,0,0,1,0,0,0,0,0,1,0,0,65535
68,0,0,1,0,0,0,0,0,1,0,0,65535
69,0,0,1,0,0,0,0,0,1,0,0,65535
70,0,0,1,0,0,0,0,0,1,0,0,65535
71,0,0,1,0,0,0,0,0,1,0,0,65535
72,0,0,1,0,0,0,0,0,1,0,0,65535
73,0,0,1,0,0,1,0,0,1,0,0,65535
74,0,0,1,1,1,1,1,0,1,0,0,65535
75,0,0,1,1,1,0,1,0,1,0,0,65535
76,2,120,1,1,1,0,1,0,1,0,0,65535
77,12,208,1,1,1,0,1,0,1,0,0,65535
78,24,102,1,1,1,0,1,0,1,0,0,7943
79,32,193,1,1,1,0,1,0,1,0,0,0
80,64,39,1,1,1,0,1,0,1,0,0,16576
81,0,1,1,1,1,0,1,0,1,0,0,32899
82,0,0,1,1,1,0,1,0,1,0,0,310
83,0,0,1,1,1,0,1,0,1,0,0,779
84,0,0,1,1,1,0,1,0,1,0,0,1086
85,0,0,1,1,1,0,1,0,1,0,0,2057
86,0,0,1,1,1,0,1,0,1,0,0,0
87,0,0,1,1,1,0,1,0,1,0,0,0
88,0,0,1,1,1,0,1,0,1,0,0,0
89,0,0,1,1,1,0,1,0,1,0,0,0
90,0,0,1,1,1,0,1,0,1,0,0,0
91,192,0,1,1,1,0,1,0,1,0,0,0
92,5,215,1,1,1,0,1,0,1,0,0,0
93,240,163,1,1,1,0,1,0,1,0,0,0
94,112,224,1,1,1,0,1,0,1,0,0,0
95,138,110,1,1,1,0,1,0,1,0,0,0
96,114,143,1,1,1,0,1,0,1,0,0,47288
97,114,207,1,1,1,0,1,0,1,0,0,47288
98,114,111,1,1,1,0,1,0,1,0,0,30
99,186,47,1,1,1,0,1,0,1,0,0,7685
100,162,176,1,1,1,0,1,0,1,1,1,20087
101,58,208,1,1,1,0,1,0,1,0,1,20859
102,74,47,1,1,1,0,1,0,1,0,1,20092
103,154,81,1,1,1,0,1,0,1,0,1,20094
104,170,80,1,1,1,0,1,0,1,0,1,20091
105,154,80,1,1,1,0,1,0,1,0,1,22401
106,146,48,1,1,1,0,1,0,1,0,1,21637
107,114,208,1,1,1,0,1,0,1,0,1,18302
108,106,80,1,1,1,0,1,0,1,0,1,18825
109,114,112,1,1,1,0,1,0,1,0,1,21378
110,106,176,1,1,1,0,1,0,1,0,1,21890
111,114,176,1,1,1,0,1,0,1,0,1,21378
112,122,176,1,1,1,0,1,0,1,0,1,21121
113,130,175,1,1,1,0,1,0,1,0,1,20102
114,130,144,1,1,1,0,1,0,1,0,1,19842
115,122,111,1,1,1,0,1,0,1,0,1,20099
116,122,112,1,1,1,0,1,0,1,0,1,19845
117,130,112,1,1,1,0,1,0,1,0,1,20101
118,138,48,1,1,1,0,1,0,1,0,1,20349
119,178,48,1,1,1,0,1,0,1,0,1,20613
120,170,176,1,1,1,0,1,0,1,0,1,20604
121,122,240,1,1,1,0,1,0,1,0,1,20355
122,130,47,1,1,1,0,1,0,1,0,1,20355
123,130,241,1,1,1,0,1,0,1,0,1,20611
124,146,79,1,1,1,0,1,0,1,0,1,20865
125,146,240,1,1,1,0,1,0,1,0,1,22145
126,130,207,1,1,1,0,1,0,1,0,1,21893
127,154,175,1,1,1,0,1,0,1,0,1,20351
128,154,239,1,1,1,0,1,0,1,0,1,20617
129,122,175,1,1,1,0,1,0,1,0,1,20607
130,122,48,1,1,1,0,1,0,1,0,1,21122
131,130,240,1,1,1,0,1,0,1,0,1,21119
132,146,16,1,1,1,0,1,0,1,0,1,20606
133,170,16,1,1,1,0,1,0,1,0,1,21373
134,146,208,1,1,1,0,1,0,1,0,1,21375
135,138,15,1,1,1,0,1,0,1,0,1,20357
136,122,81,1,1,1,0,1,0,1,0,1,20353
137,98,240,1,1,1,0,1,0,1,0,1,20615
138,98,208,1,1,1,0,1,0,1,0,1,21120
139,98,143,1,1,1,0,1,0,1,0,1,21888
140,98,80,1,1,1,0,1,0,1,0,1,21118
141,114,176,1,1,1,0,1,0,1,0,1,20872
142,106,112,1,1,1,0,1,0,1,0,1,20354
143,114,48,1,1,1,0,1,0,1,0,1,19591
144,106,80,1,1,1,0,1,0,1,0,1,19582
145,106,80,1,1,1,0,1,0,1,0,1,19588
146,106,112,1,1,1,0,1,0,1,0,1,19586
147,90,208,1,1,1,0,1,0,1,0,1,20101
148,98,208,1,1,1,0,1,0,1,0,1,19843
149,122,175,1,1,1,0,1,0,1,0,1,20097
150,146,176,1,1,1,0,1,0,1,0,1,19842
151,170,111,1,1,1,0,1,0,1,0,1,19842
152,138,144,1,1,1,0,1,0,1,0,1,19843
153,114,239,1,1,1,0,1,0,1,0,1,19334
154,122,111,1,1,1,0,1,0,1,0,1,19582
155,122,207,1,1,1,0,1,0,1,0,1,20357
156,146,79,1,1,1,0,1,0,1,0,1,21117
157,130,15,1,1,1,0,1,0,1,0,1,21891
158,122,48,1,1,1,0,1,0,1,0,1,20860
159,138,176,1,1,1,0,1,0,1,0,1,20095
160,162,207,1,1,1,0,1,0,1,0,1,20347
161,138,239,1,1,1,0,1,0,1,0,1,20350
162,154,207,1,1,1,0,1,0,1,0,1,21114
163,154,78,1,1,1,0,1,0,1,0,1,20608
164,146,48,1,1,1,0,1,0,1,0,1,20353
165,154,175,1,1,1,0,1,0,1,0,1,20861
166,170,47,1,1,1,0,1,0,1,0,1,21630
167,194,143,1,1,1,0,1,0,1,0,1,20863
168,186,48,1,1,1,0,1,0,1,0,1,21366
169,170,111,1,1,1,0,1,0,1,0,1,21378
170,178,144,1,1,1,0,1,0,1,0,1,21113
171,194,142,1,1,1,0,1,0,1,0,1,21373
172,194,80,1,1,1,0,1,0,1,0,1,21881
173,186,78,1,1,1,0,1,0,1,0,1,22660
174,178,208,1,1,1,0,1,0,1,0,1,22393
175,178,78,1,1,1,0,1,0,1,0,1,21891
176,170,16,1,1,1,0,1,0,1,0,1,22132
177,146,15,1,1,1,0,1,0,1,0,1,22660
178,154,176,1,1,1,0,1,0,1,0,1,22642
179,170,79,1,1,1,0,1,0,1,0,1,22402
180,178,176,1,1,1,0,1,0,1,0,1,22134
181,186,111,1,1,1,0,1,0,1,0,1,22146
182,194,144,1,1,1,0,1,0,1,0,1,21880
183,194,207,1,1,1,0,1,0,1,0,1,21120
184,194,48,1,1,1,0,1,0,1,0,1,21373
185,194,111,1,1,1,0,1,0,1,0,1,21890
186,186,144,1,1,1,0,1,0,1,0,1,22141
187,178,79,1,1,1,0,1,0,1,0,1,22403
188,186,144,1,1,1,0,1,0,1,0,1,22652
189,194,15,1,1,1,0,1,0,1,0,1,22662
190,170,144,1,1,1,0,1,0,1,0,1,22649
191,154,144,1,1,1,0,1,0,1,0,1,22659
192,178,48,1,1,1,0,1,0,1,0,1,22396
193,210,48,1,1,1,0,1,0,1,0,1,22146
194,210,81,1,1,1,0,1,0,1,0,1,22396
195,202,16,1,1,1,0,1,0,1,0,1,22656
196,218,17,1,1,1,0,1,0,1,0,1,21892
197,234,112,1,1,1,0,1,0,1,0,1,21380
198,226,16,1,1,1,0,1,0,1,0,1,22145
199,202,47,1,1,1,0,1,0,1,0,1,23177
200,186,208,1,1,1,0,1,0,1,0,1,23170
201,162,14,1,1,1,0,1,0,1,0,1,22920
202,170,16,1,1,1,0,1,0,1,0,1,23424
203,178,47,1,1,1,0,1,0,1,0,1,23939
204,186,208,1,1,1,0,1,0,1,0,1,23672
205,186,142,1,1,1,0,1,0,1,0,1,22913
206,186,48,1,1,1,0,1,0,1,0,1,22390
207,170,207,1,1,1,0,1,0,1,0,1,21632
208,178,240,1,1,1,0,1,0,1,0,1,21880
209,186,142,1,1,1,0,1,0,1,0,1,22145
210,186,80,1,1,1,0,1,0,1,0,1,22390
211,186,47,1,1,1,0,1,0,1,0,1,22404
212,186,177,1,1,1,0,1,0,1,0,1,22393
213,210,15,1,1,1,0,1,0,1,0,1,21894
214,218,17,1,1,1,0,1,0,1,0,1,22135
215,202,239,1,1,1,0,1,0,1,0,1,22404
216,202,79,1,1,1,0,1,0,1,0,1,22394
217,194,143,1,1,1,0,1,0,1,0,1,22409
218,202,80,1,1,1,0,1,0,1,0,1,22397
219,210,207,1,1,1,0,1,0,1,0,1,23176
220,210,80,1,1,1,0,1,0,1,0,1,23416
221,202,239,1,1,1,0,1,0,1,0,1,22911
222,210,48,1,1,1,0,1,0,1,0,1,22906
223,194,15,1,1,1,0,1,0,1,0,1,22660
224,186,17,1,1,1,0,1,0,1,0,1,22906
225,202,15,1,1,1,0,1,0,1,0,1,23174
226,186,177,1,1,1,0,1,0,1,0,1,23162
227,170,206,1,1,1,0,1,0,1,0,1,22919
228,170,48,1,1,1,0,1,0,1,0,1,23161
229,178,207,1,1,1,0,1,0,1,0,1,22664
230,194,80,1,1,1,0,1,0,1,0,1,22392
231,226,111,1,1,1,0,1,0,1,0,1,22920
232,226,208,1,1,1,0,1,0,1,0,1,22389
233,194,142,1,1,1,0,1,0,1,0,1,21894
234,218,176,1,1,1,0,1,0,1,0,1,21881
235,2,110,1,1,1,0,1,0,1,0,1,22150
236,3,240,1,1,1,0,1,0,1,0,1,22650
237,243,238,1,1,1,0,1,0,1,0,1,23683
238,226,240,1,1,1,0,1,0,1,0,1,23670
239,218,174,1,1,1,0,1,0,1,0,1,22660
240,210,49,1,1,1,0,1,0,1,0,1,23413
241,242,208,1,1,1,0,1,0,1,0,1,24707
242,2,80,1,1,1,0,1,0,1,0,1,24695
243,251,176,1,1,1,0,1,0,1,0,1,24199
244,242,208,1,1,1,0,1,0,1,0,1,23671
245,226,175,1,1,1,0,1,0,1,0,1,23437
246,202,176,1,1,1,0,1,0,1,0,1,23169
247,218,143,1,1,1,0,1,0,1,0,1,24198
248,218,80,1,1,1,0,1,0,1,0,1,24706
249,218,175,1,1,1,0,1,0,1,0,1,24453
250,202,16,1,1,1,0,1,0,1,0,1,24190
251,226,80,1,1,1,0,1,0,1,0,1,23685
252,250,48,1,1,1,0,1,0,1,0,1,22909
253,242,240,1,1,1,0,1,0,1,0,1,23428
254,250,16,1,1,1,0,1,0,1,0,1,23418
255,10,47,1,1,1,0,1,0,1,0,1,23429
256,3,241,1,1,1,0,1,0,1,0,1,22912
257,235,238,1,1,1,0,1,0,1,0,1,23682
258,226,112,1,1,1,0,1,0,1,0,1,24449
259,234,79,1,1,1,0,1,0,1,0,1,24199
260,234,17,1,1,1,0,1,0,1,0,1,24440
261,242,208,1,1,1,0,1,0,1,0,1,24969
262,234,112,1,1,1,0,1,0,1,0,1,24695
263,242,175,1,1,1,0,1,0,1,0,1,23943
264,250,143,1,1,1,0,1,0,1,0,1,23675
265,234,111,1,1,1,0,1,0,1,0,1,23946
266,234,48,1,1,1,0,1,0,1,0,1,23936
267,2,207,1,1,1,0,1,0,1,0,1,24198
268,243,112,1,1,1,0,1,0,1,0,1,23931
269,234,239,1,1,1,0,1,0,1,0,1,24189
270,250,16,1,1,1,0,1,0,1,0,1,24444
271,2,176,1,1,1,0,1,0,1,0,1,23939
272,251,240,1,1,1,0,1,0,1,0,1,23929
273,2,79,1,1,1,0,1,0,1,0,1,24710
274,3,16,1,1,1,0,1,0,1,0,1,24187
275,11,80,1,1,1,0,1,0,1,0,1,23943
276,3,16,1,1,1,0,1,0,1,0,1,24448
277,251,240,1,1,1,0,1,0,1,0,1,24709
278,2,80,1,1,1,0,1,0,1,0,1,24447
279,11,239,1,1,1,0,1,0,1,0,1,24706
280,11,112,1,1,1,0,1,0,1,0,1,24704
281,11,207,1,1,1,0,1,0,1,0,1,24962
282,19,144,1,1,1,0,1,0,1,0,1,24704
283,11,239,1,1,1,0,1,0,1,0,1,24455
284,19,80,1,1,1,0,1,0,1,0,1,24698
285,27,239,1,1,1,0,1,0,1,0,1,24967
286,19,176,1,1,1,0,1,0,1,0,1,24955
287,19,15,1,1,1,0,1,0,1,0,1,24966
288,27,49,1,1,1,0,1,0,1,0,1,25212
289,19,175,1,1,1,0,1,0,1,0,1,24967
290,11,240,1,1,1,0,1,0,1,0,1,25210
291,3,14,1,1,1,0,1,0,1,0,1,25479
292,11,81,1,1,1,0,1,0,1,0,1,25213
293,19,239,1,1,1,0,1,0,1,0,1,25224
294,27,208,1,1,1,0,1,0,1,0,1,25465
295,35,142,1,1,1,0,1,0,1,0,1,25221
296,43,208,1,1,1,0,1,0,1,0,1,24951
297,59,142,1,1,1,0,1,0,1,0,1,24712
298,51,240,1,1,1,0,1,0,1,0,1,24954
299,19,142,1,1,1,0,1,0,1,0,1,25223
300,19,144,1,1,1,0,1,0,1,0,1,25462
301,3,239,1,1,1,0,1,0,1,0,1,25732
302,11,240,1,1,1,0,1,0,1,0,1,25974
303,27,143,1,1,1,0,1,0,1,0,1,26500
304,11,240,1,1,1,0,1,0,1,0,1,26231
305,11,15,1,1,1,0,1,0,1,0,1,25220
306,19,113,1,1,1,0,1,0,1,0,1,25212
307,35,111,1,1,1,0,1,0,1,0,1,24711
308,35,144,1,1,1,0,1,0,1,0,1,24959
309,35,239,1,1,1,0,1,0,1,0,1,25476
310,43,15,1,1,1,0,1,0,1,0,1,24959
311,35,208,1,1,1,0,1,0,1,0,1,24968
312,35,48,1,1,1,0,1,0,1,0,1,25211
313,43,240,1,1,1,0,1,0,1,0,1,25731
314,35,176,1,1,1,0,1,0,1,0,1,25724
315,35,175,1,1,1,0,1,0,1,0,1,25727
316,27,80,1,1,1,0,1,0,1,0,1,25984
317,3,207,1,1,1,0,1,0,1,0,1,25734
318,27,176,1,1,1,0,1,0,1,0,1,25729
319,43,143,1,1,1,0,1,0,1,0,1,25991
320,35,112,1,1,1,0,1,0,1,0,1,25725
321,19,143,1,1,1,0,1,0,1,0,1,25733
322,35,112,1,1,1,0,1,0,1,0,1,25466
323,35,143,1,1,1,0,1,0,1,0,1,24710
324,35,240,1,1,1,0,1,0,1,0,1,25469
325,19,239,1,1,1,0,1,0,1,0,1,25988
326,19,208,1,1,1,0,1,0,1,0,1,25723
327,11,48,1,1,1,0,1,0,1,0,1,25220
328,19,49,1,1,1,0,1,0,1,0,1,25723
329,43,144,1,1,1,0,1,0,1,0,1,25732
330,43,208,1,1,1,0,1,0,1,0,1,25727
331,43,175,1,1,1,0,1,0,1,0,1,25223
332,43,16,1,1,1,0,1,0,1,0,1,25222
333,35,207,1,1,1,0,1,0,1,0,1,24969
334,43,240,1,1,1,0,1,0,1,0,1,25217
335,59,175,1,1,1,0,1,0,1,0,1,25988
336,59,208,1,1,1,0,1,0,1,0,1,25982
337,59,207,1,1,1,0,1,0,1,0,1,25989
338,51,240,1,1,1,0,1,0,1,0,1,25976
339,43,143,1,1,1,0,1,0,1,0,1,25734
340,43,144,1,1,1,0,1,0,1,0,1,25983
341,67,111,1,1,1,0,1,0,1,0,1,26501
342,59,240,1,1,1,0,1,0,1,0,1,26494
343,75,174,1,1,1,0,1,0,1,0,1,26502
344,75,80,1,1,1,0,1,0,1,0,1,26239
345,67,175,1,1,1,0,1,0,1,0,1,25988
346,59,176,1,1,1,0,1,0,1,0,1,25980
347,59,175,1,1,1,0,1,0,1,0,1,26755
348,59,208,1,1,1,0,1,0,1,0,1,26487
349,59,143,1,1,1,0,1,0,1,0,1,27013
350,51,144,1,1,1,0,1,0,1,0,1,27002
351,67,239,1,1,1,0,1,0,1,0,1,26757
352,67,176,1,1,1,0,1,0,1,0,1,26493
353,67,239,1,1,1,0,1,0,1,0,1,26501
354,59,16,1,1,1,0,1,0,1,0,1,26494
355,59,208,1,1,1,0,1,0,1,0,1,26500
356,59,48,1,1,1,0,1,0,1,0,1,26236
357,75,144,1,1,1,0,1,0,1,0,1,26759
358,75,48,1,1,1,0,1,0,1,0,1,26749
359,75,208,1,1,1,0,1,0,1,0,1,26759
360,67,144,1,1,1,0,1,0,1,0,1,26496
361,59,207,1,1,1,0,1,0,1,0,1,26502
362,75,112,1,1,1,0,1,0,1,0,1,26497
363,99,175,1,1,1,0,1,0,1,0,1,27012
364,91,144,1,1,1,0,1,0,1,0,1,27009
365,67,207,1,1,1,0,1,0,1,0,1,27014
366,59,176,1,1,1,0,1,0,1,0,1,26748
367,75,239,1,1,1,0,1,0,1,0,1,26502
368,83,80,1,1,1,0,1,0,1,0,1,27003
369,91,175,1,1,1,0,1,0,1,0,1,27781
370,91,16,1,1,1,0,1,0,1,0,1,27516
371,91,207,1,1,1,0,1,0,1,0,1,26758
372,91,144,1,1,1,0,1,0,1,0,1,26493
373,83,175,1,1,1,0,1,0,1,0,1,27015
374,83,176,1,1,1,0,1,0,1,0,1,27258
375,83,143,1,1,1,0,1,0,1,0,1,27525
376,83,16,1,1,1,0,1,0,1,0,1,27512
377,99,175,1,1,1,0,1,0,1,0,1,27526
378,91,80,1,1,1,0,1,0,1,0,1,27516
379,75,175,1,1,1,0,1,0,1,0,1,27269
380,91,80,1,1,1,0,1,0,1,0,1,27261
381,115,175,1,1,1,0,1,0,1,0,1,27268
382,115,48,1,1,1,0,1,0,1,0,1,27256
383,123,175,1,1,1,0,1,0,1,0,1,27781
384,123,176,1,1,1,0,1,0,1,0,1,27514
385,107,174,1,1,1,0,1,0,1,0,1,27013
386,99,16,1,1,1,0,1,0,1,0,1,27514
387,91,79,1,1,1,0,1,0,1,0,1,28293
388,99,144,1,1,1,0,1,0,1,0,1,28281
389,107,175,1,1,1,0,1,0,1,0,1,28549
390,123,240,1,1,1,0,1,0,1,0,1,28533
391,123,79,1,1,1,0,1,0,1,0,1,28037
392,131,16,1,1,1,0,1,0,1,0,1,27768
393,123,112,1,1,1,0,1,0,1,0,1,27522
394,131,176,1,1,1,0,1,0,1,0,1,27772
395,139,239,1,1,1,0,1,0,1,0,1,28037
396,123,176,1,1,1,0,1,0,1,0,1,28543
397,115,111,1,1,1,0,1,0,1,0,1,28546
398,123,240,1,1,1,0,1,0,1,0,1,28800
399,131,79,1,1,1,0,1,0,1,0,1,28547
400,139,240,1,1,1,0,1,0,1,0,1,28797
401,131,111,1,1,1,0,1,0,1,0,1,29063
402,131,240,1,1,1,0,1,0,1,0,1,28541
403,131,207,1,1,1,0,1,0,1,0,1,28291
404,131,176,1,1,1,0,1,0,1,0,1,28543
405,131,207,1,1,1,0,1,0,1,0,1,28802
406,131,208,1,1,1,0,1,0,1,0,1,29055
407,147,111,1,1,1,0,1,0,1,0,1,28803
408,155,240,1,1,1,0,1,0,1,0,1,28799
409,147,111,1,1,1,0,1,0,1,0,1,28806
410,147,176,1,1,1,0,1,0,1,0,1,28797
411,163,47,1,1,1,0,1,0,1,0,1,28806
412,155,209,1,1,1,0,1,0,1,0,1,28798
413,147,207,1,1,1,0,1,0,1,0,1,29315
414,155,208,1,1,1,0,1,0,1,0,1,29567
415,147,207,1,1,1,0,1,0,1,0,1,29315
416,155,176,1,1,1,0,1,0,1,0,1,29309
417,171,15,1,1,1,0,1,0,1,0,1,29833
418,171,145,1,1,1,0,1,0,1,0,1,29566
419,171,207,1,1,1,0,1,0,1,0,1,29318
420,171,112,1,1,1,0,1,0,1,0,1,29566
421,171,15,1,1,1,0,1,0,1,0,1,29318
422,187,145,1,1,1,0,1,0,1,0,1,29565
423,195,207,1,1,1,0,1,0,1,0,1,30088
424,195,112,1,1,1,0,1,0,1,0,1,30076
425,179,15,1,1,1,0,1,0,1,0,1,30086
426,179,241,1,1,1,0,1,0,1,0,1,30075
427,195,207,1,1,1,0,1,0,1,0,1,30088
428,203,240,1,1,1,0,1,0,1,0,1,30588
429,195,207,1,1,1,0,1,0,1,0,1,30854
430,195,144,1,1,1,0,1,0,1,0,1,30843
431,203,239,1,1,1,0,1,0,1,0,1,30344
432,203,48,1,1,1,0,1,0,1,0,1,30335
433,195,48,1,1,1,0,1,0,1,0,1,30854
434,195,49,1,1,1,0,1,0,1,0,1,31103
435,195,80,1,1,1,0,1,0,1,0,1,30854
436,195,17,1,1,1,0,1,0,1,0,1,30844
437,211,176,1,1,1,0,1,0,1,0,1,31111
438,219,112,1,1,1,0,1,0,1,0,1,31105
439,227,175,1,1,1,0,1,0,1,0,1,30857
440,235,144,1,1,1,0,1,0,1,0,1,30849
441,235,207,1,1,1,0,1,0,1,0,1,30858
442,235,176,1,1,1,0,1,0,1,0,1,30848
443,243,111,1,1,1,0,1,0,1,0,1,31365
444,251,144,1,1,1,0,1,0,1,0,1,31611
445,243,175,1,1,1,0,1,0,1,0,1,31877
446,243,112,1,1,1,0,1,0,1,0,1,32124
447,11,239,1,1,1,0,1,0,1,0,1,32134
448,4,112,1,1,1,0,1,0,1,0,1,32125
449,236,239,1,1,1,0,1,0,1,0,1,32387
450,243,112,1,1,1,0,1,0,1,0,1,32636
451,19,207,1,1,1,0,1,0,1,0,1,32389
452,28,144,1,1,1,0,1,0,1,0,1,32379
453,36,15,1,1,1,0,1,0,1,0,1,33159
454,36,177,1,1,1,0,1,0,1,0,1,32891
455,52,47,1,1,1,0,1,0,1,0,1,32135
456,52,49,1,1,1,0,1,0,1,0,1,32379
457,44,15,1,1,1,0,1,0,1,0,1,33414
458,44,145,1,1,1,0,1,0,1,0,1,33660
459,36,79,1,1,1,0,1,0,1,0,1,33928
460,52,209,1,1,1,0,1,0,1,0,1,33917
461,52,15,1,1,1,0,1,0,1,0,1,34441
462,44,209,1,1,1,0,1,0,1,0,1,34425
463,52,15,1,1,1,0,1,0,1,0,1,34184
464,60,81,1,1,1,0,1,0,1,0,1,34172
465,68,239,1,1,1,0,1,0,1,0,1,33930
466,76,48,1,1,1,0,1,0,1,0,1,34430
467,84,79,1,1,1,0,1,0,1,0,1,34440
468,84,81,1,1,1,0,1,0,1,0,1,34174
469,76,143,1,1,1,0,1,0,1,0,1,34440
470,84,113,1,1,1,0,1,0,1,0,1,34682
471,100,79,1,1,1,0,1,0,1,0,1,34951
472,108,177,1,1,1,0,1,0,1,0,1,35193
473,116,79,1,1,1,0,1,0,1,0,1,35466
474,124,17,1,1,1,0,1,0,1,0,1,35450
475,132,16,1,1,1,0,1,0,1,0,1,35212
476,132,209,1,1,1,0,1,0,1,0,1,35451
477,132,207,1,1,1,0,1,0,1,0,1,35978
478,140,208,1,1,1,0,1,0,1,0,1,36221
479,164,47,1,1,1,0,1,0,1,0,1,36490
480,156,49,1,1,1,0,1,0,1,0,1,36736
481,140,48,1,1,1,0,1,0,1,0,1,37000
482,148,17,1,1,1,0,1,0,1,0,1,36990
483,156,48,1,1,1,0,1,0,1,0,1,36998
484,164,113,1,1,1,0,1,0,1,0,1,37246
485,172,47,1,1,1,0,1,0,1,0,1,38025
486,180,49,1,1,1,0,1,0,1,0,1,37761
487,196,80,1,1,1,0,1,0,1,0,1,37257
488,212,17,1,1,1,0,1,0,1,0,1,37504
489,220,207,1,1,1,0,1,0,1,0,1,37769
490,220,144,1,1,1,0,1,0,1,0,1,38011
491,220,238,1,1,1,0,1,0,1,0,1,38281
492,228,16,1,1,1,0,1,0,1,0,1,38529
493,252,239,1,1,1,0,1,0,1,0,1,39050
494,252,48,1,1,1,0,1,0,1,0,1,39544
495,252,239,1,1,1,0,1,0,1,0,1,39814
496,12,48,1,1,1,0,1,0,1,0,1,39796
497,13,111,1,1,1,0,1,0,1,0,1,39815
498,21,81,1,1,1,0,1,0,1,0,1,40056
499,37,239,1,1,1,0,1,0,1,0,1,40839
500,45,208,1,1,1,0,1,0,1,0,1,40825
501,53,239,1,1,1,0,1,0,1,0,1,40839
502,61,48,1,1,1,0,1,0,1,0,1,41337
503,69,15,1,1,1,0,1,0,1,0,1,41355
504,69,49,1,1,1,0,1,0,1,0,1,41594
505,77,79,1,1,1,0,1,0,1,0,1,42119
506,101,241,1,1,1,0,1,0,1,0,1,42366
507,125,46,1,1,1,0,1,0,1,0,1,42631
508,125,49,1,1,1,0,1,0,1,0,1,42873
509,117,47,1,1,1,0,1,0,1,0,1,43144
510,133,81,1,1,1,0,1,0,1,0,1,43129
511,141,79,1,1,1,0,1,0,1,0,1,43402
512,157,145,1,1,1,0,1,0,1,0,1,44151
513,157,207,1,1,1,0,1,0,1,0,1,44937
514,173,16,1,1,1,0,1,0,1,0,1,44921
515,189,111,1,1,1,0,1,0,1,0,1,44681
516,205,48,1,1,1,0,1,0,1,0,1,45178
517,205,207,1,1,1,0,1,0,1,0,1,45450
518,213,16,1,1,1,0,1,0,1,0,1,45948
